sentence,video_count
মামা বুধবার ভাত খায়,1
মামা বুধবার মাংস খায়,1
মামা বুধবার মাছ খায়,1
মামা বৃহস্পতিবার দুধ খায়,1
মামা বৃহস্পতিবার ভাত খায়,1
মামা বৃহস্পতিবার মাংস খায়,1
মামা বৃহস্পতিবার মাছ খায়,1
মামা মংগলবার দুধ খায়,1
মামা মংগলবার ভাত খায়,1
মামা মংগলবার মাংস খায়,1
মামা মংগলবার মাছ খায়,1
মামা রবিবার দুধ খায়,1
মামা রবিবার ভাত খায়,1
মামা রবিবার মাংস খায়,1
মামা রবিবার মাছ খায়,1
মামা শনিবার দুধ খায়,1
মামা শনিবার ভাত খায়,1
মামা শনিবার মাংস খায়,1
মামা শনিবার মাছ খায়,1
মামা শুক্রবার দুধ খায়,1
মামা শুক্রবার ভাত খায়,1
মামা শুক্রবার মাংস খায়,1
মামা সময় অনেক আছে,1
মামা সময় নেই,1
মামা সোমবার দু্‌ধ খায়,1
মামা সোমবার ভাত খায়,1
মামা সোমবার মাংস খায়,1
মামা সোমবার মাছ খায়,1
মামী শনিবার দুধ খায়,1
মামী শনিবার ভাত খায়,1
মামী শনিবার মাংস খায়,1
মামী শনিবার মাছ খায়,1
মামী শুক্রবার দুধ খায়,1
মামী শুক্রবার ভাত খায়,1
মামী শুক্রবার মাংস খায়,1
মামী শুক্রবার মাছ খায়,1
রাতে আমাকে কল দিও,1
রাতে আমার বাবা দেখা করবে,1
রাতে আমার মা দেখা করবে,1
রাতে তোমার সাথে দেখা হবে,1
রাতের সময় অনেক ভালো তোমার জন্য,1
রাতের সময় তোমার জন্য ভালো না,1
শরীর খারাপ ডাক্তার দেখাবো,1
শুক্রবার আমি ডাক্তার দেখাবো তুমি আমার সাথে দেখা কর,1
শুক্রবার আমি দুধ খাবো,1
শুক্রবার আমি ভাত খাবো,1
শুক্রবার আমি মাংস খাবো,1
শুক্রবার আমি মাছ খাবো,1
শুক্রবার ভালো দিন আমি মসজিদে যাবো,1
শোন আমি তোমাকে কিছু বলতে চাই,1
সকালে আমার বাবা দেখা করবে,1
সকালে আমার মা দেখা করবে,1
সকালে তোমার সাথে দেখা হবে,1
সকালের সময় অনেক ভালো কাজ হয়,1
সকালের সময় অনেক ভালো,1
সময় অনেক আছে আগে এখন খাবো,1
সময় আছে আগে এই কাজ করি,1
সময় খারাপ আজকে পরের দিন ভালো হবে,1
সময় নাই আগে এই কাজ করি,1
সময় নাই আগে খাও,1
সময় নাই আগে পড়,1
সময় নাই এখন ডাক্তার দেখাবো,1
সময় নাই দিন শেষ,1
সে পর্যন্ত আপনারা সবাই ভালো থাকুন,1
সে যানিবাহনে যাবে,1
১ দিন পর আমি আসবো,1
২ দিন কি কাজ করেছো,1
২ দিন সময় আছে,1
২ বছর পর দেখা হলো,1
২ রাত সময় আছে,1
২১ দিন পর,1
অক্টোবর মাসে শরৎকাল থাকে,1
আই এম সরি,1
আগস্ট মাসে ঘুরতে যাব,1
আগস্ট মাসেই বাড়িতে যাব,1
আপনার কিছু প্রয়োজন,1
আপনার বাসা কোথায়,1
আপনার বোন কি কাজ করে,1
আপনার ভাই কি কাজ করে,1
